/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_34_477.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_34_477.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_34_477.jpg,0,0,0,1.413518E-05
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_34_699.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_34_699.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_34_699.jpg,0,0,0,1.037003E-06
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_34_798.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_34_798.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_34_798.jpg,0,0,0,1.929647E-05
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_34_961.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_34_961.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_34_961.jpg,0,0,0,2.641074E-06
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_35_119.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_35_119.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_35_119.jpg,0,0,0,2.09663E-06
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_35_285.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_35_285.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_35_285.jpg,0,0,0,3.694361E-06
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_35_637.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_35_637.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_35_637.jpg,0,0,0,7.687806E-06
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_35_768.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_35_768.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_35_768.jpg,0,0.2863441,0,0.3336048
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_36_011.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_36_011.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_36_011.jpg,0,0.7481189,0,1.658202
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_36_425.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_36_425.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_36_425.jpg,0,0.2646511,0,2.136708
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_36_444.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_36_444.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_36_444.jpg,0,0,0,2.099799
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_36_564.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_36_564.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_36_564.jpg,0,0,0,2.074551
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_36_813.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_36_813.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_36_813.jpg,0,0,0,2.024961
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_36_894.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_36_894.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_36_894.jpg,0,0,0,2.008696
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_37_079.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_37_079.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_37_079.jpg,0,0.4816561,0,2.893882
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_37_215.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_37_215.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_37_215.jpg,0,0.002790213,0,2.858421
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_37_377.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_37_377.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_37_377.jpg,0,0,0,2.823622
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_37_536.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_37_536.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_37_536.jpg,0,0,0,2.778436
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_37_701.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_37_701.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_37_701.jpg,-0.4,0,0,2.719553
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_37_858.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_37_858.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_37_858.jpg,-0.8000001,0,0,2.636877
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_38_024.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_38_024.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_38_024.jpg,0,0,0,2.548433
/home/bayan_taleb/Desktop/Data_car/IMG/center_2019_03_17_00_46_38_385.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/left_2019_03_17_00_46_38_385.jpg,/home/bayan_taleb/Desktop/Data_car/IMG/right_2019_03_17_00_46_38_385.jpg,-0.8000001,0,0,2.418714
